1104.69403,215.4403636,-653.9197478,-314.1574245,-239.7240297,-349.3798151,4.482321264,10.65716772,-34.25241541,-214.1695761,-28.5842053,313.7045425,-414.4633694,-460.1428183,571.9710427,-60.0879532,110.2795693,189.3669824,319.0335277,-149.8924125,-78.49444658,222.7860229,47.55903461,73.58736528,283.3011809,0
-473.3137027,-72.34249502,-326.0732544,-429.5684547,236.2623404,388.4332378,-154.6741607,69.93473235,-21.4800179,429.1486781,-569.5521054,-214.8476057,189.5343292,-141.4429155,-4.96354999,14.59256897,425.9478318,255.7634778,-319.1483123,104.2539098,-159.3587333,96.05604482,-68.85636111,-85.84413057,-190.6101309,7
43.01294608,-127.2485543,-394.4401572,-488.8053394,-244.704723,-144.2794647,126.2325011,-128.0466224,41.90085754,-358.4286896,-135.2990492,-52.73150835,-182.3762198,-448.233143,-148.7055937,-41.77519808,-400.5358119,101.4529515,305.4746735,-146.9328426,-234.4792876,189.8853815,58.20742381,99.70200983,-111.2232037,8
488.486036,136.4748192,697.2052614,873.7056519,4.933344649,291.2349872,-69.95072046,554.2340095,382.7224039,-381.2770285,-26.68835924,-255.9348679,-132.6079381,192.4164048,25.57162238,172.1619516,182.3636086,-280.5780046,470.2880023,300.4166099,-356.1944975,-3.104495759,119.5396889,42.24342506,-301.9673653,5
-408.5930367,540.2324206,816.2095697,-65.15330215,-283.6389253,-381.6501825,-169.6384432,223.3437224,275.2622313,370.6939494,152.5397522,-386.6499395,-60.30039015,-1.211550889,-374.5327382,-138.1415752,66.58560013,-24.62738198,70.15477006,324.1292847,-54.5335971,-232.0409638,185.9497915,-127.0343207,464.5915692,5
-288.9885235,-364.8906562,-410.6824039,-246.6501167,142.5792029,-333.202878,317.2610131,-242.7764688,172.968888,629.6382329,220.8061564,-52.52816157,-271.1514516,251.2494261,57.87107611,78.26858259,6.435759427,-19.87285198,40.11140253,2.921067998,-115.9210783,9.377012032,-181.7373851,248.6644576,-118.605851,9
-464.9504852,-767.1123963,-287.8868796,443.5577973,-189.4075598,-392.4167507,-589.117202,71.48273838,-127.4081216,147.7575987,185.6602089,39.98980962,-30.06578639,-330.6478875,-199.4301007,147.0373872,-95.13933801,-151.5492514,-213.6086213,226.3663824,135.3347847,-152.676074,281.7007106,-113.181385,83.46983074,7
-400.3166791,237.050022,152.1281576,-304.0626768,-274.312292,10.27508842,701.9534898,121.1939686,92.8580517,-260.9447758,224.8103863,-16.22931208,465.6026559,-391.0508471,-163.5113499,81.69255476,-121.2017831,403.5626514,354.6028946,6.502056722,-71.69845253,-53.35078768,-53.84083099,238.7421537,-139.1777527,5
-1026.596337,567.1054427,287.8948227,65.90623411,144.0782236,-240.1250978,-300.8718621,-209.5580549,496.9903497,-60.12991165,-67.68441724,9.668901634,-227.8925205,279.740155,274.6397969,-83.28625539,50.33847016,-46.80300146,109.257005,27.56925299,31.85714879,66.51357668,-129.6982332,-35.86532402,33.53610383,1
90.24746409,859.3824113,226.2594629,-220.2976402,482.7840709,-179.1359156,236.9107628,138.8989095,-328.5865765,14.80007985,517.5769499,-404.6713457,64.55214441,-410.6534667,304.7590676,214.2406472,-484.3908872,-29.81073571,132.59376,-284.2094205,184.7382849,-306.4032097,8.565602864,244.6772826,-58.37329632,2
-567.6344506,-249.7707542,-348.7306523,162.4948816,49.17484302,-385.1530367,-281.8729761,43.79238027,-523.6508085,130.0496407,-1.069315409,-217.1567841,-411.3541535,-263.1519184,-208.3791289,229.1755224,59.78492284,48.77934104,0.033919627,283.588443,184.7462511,414.9351912,221.1394393,42.27884782,15.00007579,7
-503.3581072,-341.1925082,458.946969,188.1215496,-261.0431621,-400.7145686,50.76016056,-85.48952542,231.7743203,-492.8995263,407.8397541,300.6905573,392.3124962,1.3257123,-268.0380894,-199.2110034,346.7815565,-298.2609615,-183.3962828,-317.3665632,-138.5676993,99.8415781,-49.96405222,100.5568817,-111.9405128,7
422.9083635,138.2429411,-227.9180919,-29.73300855,570.9626166,1030.629226,-56.94011151,-22.23854923,-242.7789628,-145.747837,331.8484585,128.8707006,316.9819753,121.9076547,40.96812496,-222.5295056,-31.56637725,-253.9570508,182.7538473,80.9836229,122.8295625,-250.9734385,-257.3287781,174.4080626,-63.30669198,6
770.2233043,441.3669245,1131.35601,384.9139891,-129.3249029,-92.86554784,359.5905632,848.7755302,715.1349971,-8.539683755,-229.9909045,-564.9979982,212.7834868,118.5779508,20.36317461,-79.06364778,241.6844405,626.0522787,103.8063297,106.8630472,41.09981744,-278.2894139,237.7008167,80.8718372,-128.997488,0
1111.371636,76.87790449,344.0880266,272.5858631,-708.3345825,141.3598696,269.3451423,-43.95907069,-379.398336,100.0855643,272.0790084,29.76748642,-234.2501544,231.5302836,387.795768,208.553144,112.9568292,25.06604724,75.89886122,-212.299291,4.127610403,53.86078243,37.49944235,-103.5264775,-134.384668,0
-849.6360546,146.3190505,-161.867652,94.95063959,-258.6926962,483.938063,-440.6396321,-230.1603894,-123.1456924,443.0663603,-345.8793361,-378.3417321,166.9854731,-152.7897526,25.52467035,210.1108845,331.5559804,-181.8211182,62.79344956,-112.2180344,-76.57507736,74.03562373,232.6901607,-3.151813255,-58.39059323,1
1104.103415,245.441907,-418.7659726,24.44811538,-664.5334112,-409.8020132,323.1637707,-375.3473471,-376.322851,144.0885837,25.95824267,133.4442849,-202.8183631,33.8905539,462.0146136,85.46830618,265.5233707,85.71213446,253.7457325,-19.52377946,106.5020781,16.54099842,-34.55402217,-0.167781456,177.9058344,0
-39.50712349,-302.4670558,-434.0055059,204.8571129,732.4718173,-380.7430944,-172.0277861,-501.1365945,-10.94147781,275.9635025,91.35150414,-230.9190452,-74.65321219,202.5168759,16.54093907,-365.1357952,-106.9501268,-222.1703764,112.7482266,254.8472684,311.7109383,277.5724363,513.3873021,411.4852159,-141.954794,8
272.5788322,956.7440087,110.1066261,-412.2536406,969.6979817,-748.4172706,-323.8856725,30.16148805,-323.1199407,42.79839021,394.9745407,-202.99502,33.79891283,-302.8060884,53.8634393,-231.0995942,-175.2004051,-424.7883784,-303.3490001,-21.92812395,-58.8084481,-186.9568114,285.8437209,8.23729252,99.44820356,2
-424.2036925,71.72115983,536.512599,56.159916,-429.2123386,172.1203444,172.533202,8.301008815,99.02486619,96.48887981,-15.44436252,-94.55586958,-162.376999,-164.6824253,-306.2035135,-416.9210088,-450.8210812,189.8821266,-13.82894237,36.16008194,-60.4063224,-15.98568481,409.775123,-9.030312694,95.63617785,5
198.5144086,-606.3218734,-488.0573899,-406.1218226,576.0321304,29.70732304,376.4650786,-198.9330714,-39.30637779,248.8077913,166.3470615,433.4164741,-301.6953049,273.9572287,73.96470884,152.2297366,187.101051,-109.8568712,-18.49168943,-408.0345825,-162.8104137,-168.7855622,-123.4453756,197.8514173,64.92245011,9
-947.6035701,410.9217561,183.1968723,64.76658478,-135.3646945,279.574048,-588.6529378,-245.4896972,-1.329786916,74.58820711,-375.5421694,-348.652177,-126.3585124,118.8991798,247.8615029,115.7640383,163.8404808,-214.3378604,29.79043509,-142.7168787,35.65404079,-128.2365187,-18.74033305,83.13943044,1.852702426,1
-214.8461146,634.4729317,-1114.502806,255.2340781,250.4278407,12.6253151,259.5019119,231.8367495,162.4234521,-108.0193324,-290.2975827,-9.761828083,-189.3385717,-134.4895839,-54.28417279,-344.8825621,338.2167417,175.2257967,93.57799393,-166.82991,447.5232015,156.743167,-171.8604934,-102.5280905,129.616942,3
187.2021201,-403.9492217,-337.4468969,-629.0678895,-172.3832502,-247.9211109,748.2305122,403.4236213,248.5413452,-330.3405861,-349.8824074,90.22876711,-199.4387136,104.8051435,138.9826751,286.1618487,-438.1100402,-343.0394749,-204.8522887,-112.5995035,589.7876005,118.4073595,243.4484028,-298.3795105,-106.99269,4
258.7963911,463.0578028,34.39335765,817.137965,82.50773398,378.3522076,-237.790722,-240.5382307,-272.2650289,445.1892368,-22.1634975,153.5176756,-31.88592048,104.1587484,-86.22066743,-512.0407669,-335.8125819,-175.8764758,-75.91459016,117.0811876,-82.37633145,-28.11562594,67.15101954,-12.23396701,-212.3189786,5
-255.1727696,-486.3951798,400.021499,-480.8531683,150.2447696,-608.3649093,578.0565639,-119.0035766,44.08238448,-132.0155308,-184.4729285,4.62167764,293.5104456,251.9103941,165.7547737,-251.1223228,-38.90258653,-148.0544348,-153.0616119,-109.0934099,-129.0761613,-20.0041844,-274.8444064,68.76646791,-50.41988026,4
-753.6248455,-80.28934586,-291.1841982,18.93279594,-257.2670076,-87.21530427,-467.1358467,-155.6798903,-330.4301306,-5.911189328,-86.85751426,-144.8293563,-350.0016454,99.98888818,-231.8921377,268.5946564,93.69274661,275.4617323,-36.68681439,160.6764328,-5.4285665,-80.16834543,-86.18198125,145.9499944,57.27083611,7
-932.8172158,299.930967,-13.64961818,-358.8345159,-555.2809039,-116.5602672,162.6904015,-82.62043501,8.850849899,-77.49752819,152.5374037,139.3866399,-175.4074814,212.984854,167.9052457,9.769579076,12.46833295,20.47768698,54.60625518,-32.30661549,-27.56348737,31.5238287,3.862491453,-11.84741929,6.694957155,1
-1010.674677,438.7253918,101.4798339,53.00175805,-313.5071028,-28.84515662,-420.1412567,-266.031771,196.1049375,-81.82086621,-205.3382943,-37.85321596,-267.4577095,219.4324326,309.4557886,169.712935,190.377928,-26.82922786,38.75339941,-101.4780464,-4.486538236,-58.93245338,-69.25985984,187.6944908,107.4993668,1
-761.3252176,-312.7098583,362.1756634,686.0534737,329.7467845,-53.27763472,-351.0080946,96.71207818,488.8705883,-609.6135864,2.590730152,-182.0264245,-25.93751596,-230.2370842,-65.92820966,-16.93601606,71.21503027,-156.5036037,-7.713948393,-107.5972679,310.1432508,73.59661354,-79.77220726,-113.3297494,172.6615171,9
-33.11796637,786.1470544,-984.0189543,399.4857786,116.1105102,-124.5389984,-120.6983839,171.6327024,-38.92855618,232.4520125,-87.59894616,103.4382886,-211.4109684,15.31480338,153.5032402,-262.200427,261.1565631,104.3586944,106.4359437,-158.6847462,140.2786813,-73.73854457,-225.919058,-131.4079653,91.82987383,3
-547.9933327,-310.8850145,474.5937637,731.7271219,-139.1744503,-168.7379309,-214.9873508,84.73739308,334.6547528,-598.1707176,-53.18642106,171.6805771,34.28201543,-294.4096305,-342.6795098,-97.89552462,13.49005277,-38.77168669,-123.4889838,-295.0748376,356.3033638,61.68168611,-112.5685122,279.056609,80.33763826,7
496.5079605,-646.1227561,154.9295294,-441.0435699,-415.3828948,-242.5409344,-247.4468446,63.78254426,-380.8738823,72.19423088,-467.479128,-286.3266327,322.0058638,226.683331,592.2327471,-261.9360444,107.7182742,405.8297567,136.5533089,450.3548807,57.266063,-90.57991994,-538.6913672,35.13179592,265.6654673,4
-334.6504112,58.6095769,-239.4515137,575.7529494,-370.0641834,338.6664037,199.0830957,-87.9646286,-245.8220072,434.9274564,-108.1259319,323.3685766,-32.5232226,-77.70733714,-160.5439573,-34.76345239,-111.8504723,35.38208056,-10.25152129,67.55627221,-20.3329424,336.7903465,-207.8500743,-145.3615198,74.25312908,5
1437.854739,390.7651102,588.9929601,478.5995816,190.4105375,527.2338493,-316.2220863,366.2850028,346.7939815,-67.10997673,111.7520654,189.1918995,-29.25217586,-475.8835668,401.9060093,231.7443178,18.22682941,348.2761895,184.7427754,-238.0143136,53.66098051,-50.33679668,64.66177797,-4.502198929,-231.6227551,0
-157.1503828,166.8743933,98.88371475,-412.268104,314.3388707,646.1213823,-26.7010507,-239.8897389,-478.2116653,193.6292017,-81.11804273,306.2709701,159.2164331,16.31723031,-34.64339582,-399.5690289,-31.13140001,-156.6665958,-395.0621404,-279.1921216,443.6836649,18.19000229,-84.2126175,-131.0834396,-165.1351247,6
-73.9593658,-640.7159556,-111.7914551,261.2652756,-630.0138314,175.7113859,-180.3024004,576.7045024,-34.4908275,-183.9744652,-68.88879684,-153.3936163,403.642906,-355.262724,551.9296107,-195.023689,289.66802,-74.72248773,205.8226764,183.3975842,244.275325,-88.20835436,19.82619122,-286.3712057,-149.8404249,7
921.1057126,-845.5884432,372.5819026,-378.1978748,-68.45657784,491.5776097,179.3311088,-473.273973,-128.956077,377.3421966,-268.448567,-163.3576944,267.6199614,-54.9984469,380.7371557,-90.30461697,701.8867185,465.2158115,-172.2396324,62.83271437,-23.16663131,51.68697844,-79.50269266,-222.0168737,-19.93538828,4
611.8216273,535.5058656,210.6452589,508.5266852,542.2172703,-45.05960605,53.27994678,558.6087722,-199.8546734,-331.7573119,-145.3154282,-318.2899923,238.5934438,571.859199,-125.8717628,323.5503054,-73.85032684,360.6673004,250.6533407,-310.9892451,21.85277929,235.1919978,357.7515638,271.5335305,45.44476638,3
139.0744922,519.7494377,816.8515014,-560.1018715,821.7730318,-531.2664052,292.2356621,364.7757607,-247.5154505,328.6808766,21.89974576,-235.8006526,44.96673862,38.03892491,-233.3864949,390.4567456,391.4619764,-145.3170009,-39.71125771,105.2471998,342.1234723,-209.7369351,118.7178173,-180.6777627,64.51410044,2
-326.0829159,484.1658673,-417.0257682,-211.9363567,-31.68096518,143.2817596,47.615535,166.0247393,-74.79261673,-5.059781216,294.8733021,86.94599814,349.2170876,189.3289642,435.7722732,-233.3277037,-4.723385159,-15.67862462,-73.02307641,-15.99647546,103.9386847,-180.8647154,-220.8643578,-157.0747058,-22.39571184,8
-843.8793087,822.8016155,326.5252663,-140.7592192,-74.57028845,-338.3978453,141.1552124,-93.41065702,520.2679988,48.37636924,222.70166,182.9530152,45.12899942,238.532438,351.5014613,-172.8039831,-148.1281461,76.70608159,154.1762033,181.7565788,-23.16862761,-40.41516081,102.5342006,-113.9300129,-46.16484134,1
206.6752478,201.8425497,-163.8356825,250.6471489,632.8696359,-300.1896721,152.1256815,-73.60073677,-544.7589086,35.14885604,-293.0000795,449.019335,457.8237697,-51.98735753,327.2459125,-379.7343023,359.6552233,-78.93414816,381.8966765,162.8461742,45.11400766,324.7601191,-214.2731323,-327.0218291,82.25016915,8
119.6415676,-189.929217,-639.8520626,-254.5680355,-504.6130559,-154.3988343,299.1602863,-192.9219443,220.8097418,-68.99184566,-365.1384886,143.8140291,-210.4749589,247.5644345,-386.1654255,408.9231566,-496.5793125,31.27739713,325.6659829,498.5634775,229.6250455,203.4544753,202.4768942,44.82538109,-203.3737721,5
414.2329325,-431.408865,722.6737902,-503.5115851,550.2311993,-51.37177632,-0.207433069,219.3878729,835.1651091,231.3032134,-389.9871031,232.9080644,-359.6197273,-314.0637453,-221.8559873,599.9426574,299.7526886,71.77800756,128.2661401,-314.1040415,90.61602006,-91.92465592,-118.9172156,-414.6469008,97.9015551,2
64.23875641,-3.644956086,394.847064,-624.0015329,145.4005725,-415.7996555,332.3406684,198.2748697,-550.9924523,19.83893859,-110.7337806,-137.2970601,-62.68057882,-22.78722986,-364.1811075,-277.8737341,121.8267434,-236.0652414,81.84335388,-239.5535793,163.2544846,-247.2758534,361.4739024,26.51052795,-74.36066151,2
-145.3984637,-1098.965057,435.6830653,323.400769,60.07862308,17.29877351,-317.2594869,94.7488467,252.2351592,-437.1656294,-51.47981879,-53.23175512,-52.30972991,-244.0577856,430.0976423,-139.7458477,228.9340736,-30.31368432,-163.711706,-103.973998,-80.09545828,-373.0859003,103.0086388,-265.4595375,-100.0104542,9
-87.58845535,418.6732421,110.7500838,-721.6173074,130.0843653,99.24173993,-440.5569453,89.38731919,468.1344907,328.8222992,-50.35467201,-108.4317045,265.771477,-36.27280535,-222.1701392,297.5716736,-357.1697609,825.3063088,104.6731025,212.8116549,8.355830916,-276.860128,-50.32219239,264.9524583,63.41864826,2
-85.66843327,779.1358555,-383.6629985,214.8341783,273.6571232,290.9444901,117.8968986,544.0950679,-53.2912976,30.57047646,185.3691155,-368.7186808,-233.6579185,173.30326,215.9093628,-437.9302595,-159.6943255,289.1158163,105.598256,-128.4304087,37.93298483,19.69331171,-234.6330402,-184.7366603,6.956400787,3
